Repo, Notebook, Message
ericmjl/minimal-panel-app,model-training.ipynb,completed modelling work
shinmura0/MobileNetV3_vs_V2,MobileNet_V3_vs_V2.ipynb,upload
shinmura0/MobileNetV3_vs_V2,MobileNet_V3_vs_V2.ipynb,Delete MobileNet_V3_vs_V2.ipynb
shinmura0/MobileNetV3_vs_V2,MobileNet_V3_vs_V2.ipynb,upload
shinmura0/MobileNetV3_vs_V2,MobileNet_V3_vs_V2.ipynb,Delete MobileNet_V3_vs_V2.ipynb
shinmura0/MobileNetV3_vs_V2,MobileNet_V3_vs_V2.ipynb,upload
titsitits/open-image-restoration,ImageRestoration.ipynb,"major update. All DL processes are in separated processes.
Simplified ImageRestoration.py demo.
Added merge process and utilities"
titsitits/open-image-restoration,ImageRestoration.ipynb,Created a module (python class) for easy piping of image processing techniques
titsitits/open-image-restoration,ImageRestoration.ipynb,Updated utils and denoiser scripts
titsitits/open-image-restoration,ImageRestoration.ipynb,First commit
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorationColab.ipynb,Créé avec Colaboratory
titsitits/open-image-restoration,ImageRestorerTest.ipynb,updated notebook
titsitits/open-image-restoration,ImageRestorerTest.ipynb,"debugged stripe removal in  imagerestorer (takes only account of files, avoiding folders)"
titsitits/open-image-restoration,ImageRestorerTest.ipynb,Added model for stripe removal
titsitits/open-image-restoration,ImageRestorerTest.ipynb,debugged ImageRestorer
titsitits/open-image-restoration,ImageRestorerTest.ipynb,Created a module (python class) for easy piping of image processing techniques
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add Future work section
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Remove extra brackets
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add colleagues to acknowledgments
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Address Tom's comments
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add support for interactive plots
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Address Pritesh's comments (3)
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Address Pritesh's comments (2)
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Address Pritesh's comments (1)
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Flush cache of nbviewer
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Update DOI
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add notes on Colab usage
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Update intro
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Minor edit
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add nbviewer badge
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Change link to Google Drive notebook
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Fix typo
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add link to nbviewer and email
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Remove links for nbviewer compatibility
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add DOI badge and capture some output
fepegar/miccai-educational-challenge-2019,Combining_the_power_of_PyTorch_and_NiftyNet.ipynb,Add Colab notebook
solpaul/fpl-prediction,.ipynb_checkpoints,gw30
solpaul/fpl-prediction,.ipynb_checkpoints,gw29
solpaul/fpl-prediction,.ipynb_checkpoints,gw28
solpaul/fpl-prediction,.ipynb_checkpoints,gw27
solpaul/fpl-prediction,.ipynb_checkpoints,gw26
solpaul/fpl-prediction,.ipynb_checkpoints,gw25
solpaul/fpl-prediction,.ipynb_checkpoints,gw23
solpaul/fpl-prediction,.ipynb_checkpoints,gw22
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost dev
solpaul/fpl-prediction,.ipynb_checkpoints,gw 21
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost dev
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost dev
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost dev
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost dev
solpaul/fpl-prediction,.ipynb_checkpoints,week 20
solpaul/fpl-prediction,.ipynb_checkpoints,xgboost started
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,gw9 update
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,.ipynb_checkpoints,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw30
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw29
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw28
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw27
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw26
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw25
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw24
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw23
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw22
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw 21
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,week 20
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,xgboost started
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,gw9 update
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_fastai_tabular.ipynb,updated forecasts
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost dev
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,week 20
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,xgboost started
solpaul/fpl-prediction,fpl_predict_xgboost.ipynb,updated forecasts
solpaul/fpl-prediction,initial_fpl_data_clean.ipynb,xgboost dev
solpaul/fpl-prediction,initial_fpl_data_clean.ipynb,xgboost dev
solpaul/fpl-prediction,initial_fpl_data_clean.ipynb,xgboost dev
solpaul/fpl-prediction,initial_fpl_data_clean.ipynb,updated code and new forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,gw30
solpaul/fpl-prediction,update_data_weekly.ipynb,gw29
solpaul/fpl-prediction,update_data_weekly.ipynb,gw28
solpaul/fpl-prediction,update_data_weekly.ipynb,gw27
solpaul/fpl-prediction,update_data_weekly.ipynb,gw26
solpaul/fpl-prediction,update_data_weekly.ipynb,gw25
solpaul/fpl-prediction,update_data_weekly.ipynb,gw24
solpaul/fpl-prediction,update_data_weekly.ipynb,gw23
solpaul/fpl-prediction,update_data_weekly.ipynb,gw22
solpaul/fpl-prediction,update_data_weekly.ipynb,xgboost dev
solpaul/fpl-prediction,update_data_weekly.ipynb,gw 21
solpaul/fpl-prediction,update_data_weekly.ipynb,xgboost dev
solpaul/fpl-prediction,update_data_weekly.ipynb,week 20
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,gw9 update
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
solpaul/fpl-prediction,update_data_weekly.ipynb,updated forecasts
m4nv1r/medium_articles,Image_Filters_in_Python.ipynb,Fix conservative filter section
m4nv1r/medium_articles,Image_Filters_in_Python.ipynb,"Apply filters to color images

Apply mean, Gaussian, median and conservative filters to a color image"
m4nv1r/medium_articles,Image_Filters_in_Python.ipynb,"Add Unsharp Filter

Added a section on the Unsharp Filter."
m4nv1r/medium_articles,Image_Filters_in_Python.ipynb,"Add Image_Filter_in_Python notebook

The first version of the Image_Filter_in_Python notebook."
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Created introduction section
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated sections buttons
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Added buttons to previous and next sections
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated figures
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Fixed a minor text error
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Finished datasets section
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Added brmw to examples
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated datasets section with problems
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updating datasets section with texts and references
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,"Add Section 4, updated Section 2 and requirements"
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated brazilian-malware dataset
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Add AVClass tutorial
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated datasets with labeling
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Started dataset samples and updated attributes and requirements
fabriciojoc/ml-cybersecuritiy-course,02_datasets.ipynb,Updated section names and readme
fabriciojoc/ml-cybersecuritiy-course,03_attributes.ipynb,Updated sections buttons
fabriciojoc/ml-cybersecuritiy-course,03_attributes.ipynb,Added buttons to previous and next sections
fabriciojoc/ml-cybersecuritiy-course,03_attributes.ipynb,Updated attributes section
fabriciojoc/ml-cybersecuritiy-course,03_attributes.ipynb,Started dataset samples and updated attributes and requirements
fabriciojoc/ml-cybersecuritiy-course,03_attributes.ipynb,Updated section names and readme
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Split methods for w2v
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Fixed a bug in section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Updated sections buttons
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Fixed previous and next buttons
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Added buttons for previous and next section
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Updated all equations in section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Testing new equations
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Fixed bug in section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Finished section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Started normalization
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Fixed w2v figures in text
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Finished word2vec
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Updated features section
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Rollback images changes
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Update 04_features.ipynb
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Fixed images in section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,Created imgs folder and updated section 4
fabriciojoc/ml-cybersecuritiy-course,04_features.ipynb,"Add Section 4, updated Section 2 and requirements"
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated models section with executions
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Finished models section
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Almost finishing skmultiflow section
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Added data streams figure
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Finished sklearn texts
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Finished all models
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated with EDDM text
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Added DDM text
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated with drifts types
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Fixed random forest algorithm text
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated section 5
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated models with random forest
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Fixing KNN equation again
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Testing new equation for knn distance
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Fixed equation bug
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated imgs folder and section 5 (KNN and section intro)
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Updated section 5 and 6
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Add example for skmultiflow and keras
fabriciojoc/ml-cybersecuritiy-course,05_models.ipynb,Added notebooks for models
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Created conclusion section
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Finished evaluation section
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Almost finishing evaluation step
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Added confusion matrix text
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Added section introduction and classification codes
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Updated evaluation with threshold experiment
fabriciojoc/ml-cybersecuritiy-course,06_evaluation.ipynb,Updated section 5 and 6
thsant/wgisd,WGISD.ipynb,Fixing training and test splits.
thsant/wgisd,WGISD.ipynb,Fixing test_masked and train masked listings.
thsant/wgisd,WGISD.ipynb,v1.0RC2
thsant/wgisd,WGISD.ipynb,Adding Sandra Avila's annotations.
fmasanori/CursoPyLadiesSP,.ipynb_checkpoints,atualizando notebook
fmasanori/CursoPyLadiesSP,.ipynb_checkpoints,atualização notebook
fmasanori/CursoPyLadiesSP,.ipynb_checkpoints,arrumando link
fmasanori/CursoPyLadiesSP,Analisando Tuites do Bolsonaro.ipynb,"Mudança na API da Câmara

Atualização de notebooks, não conseguimos mais gastos dos deputados de legislaturas passadas"
fmasanori/CursoPyLadiesSP,Analisando Tuites do Bolsonaro.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Analisando Tuites do Bolsonaro.ipynb,atualizando notebook
fmasanori/CursoPyLadiesSP,Analisando Tuites do Bolsonaro.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Créditos @juditecypreste
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,arrumando link
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Microdados do INEP sem medo
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Separara o Notebook principal
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Gastos do então deputado Jair Bolsonaro
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Inclusão do Heat Map
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Curso Básico de Análise de Dados Públicos.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,Arquivo revisado de 16 de junho
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,Adicionei um gráfico para São José dos Campos
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,"Atualizando para 8 de junho

Observe que a última barra é menor pois a semana 24 ainda não fechou!"
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,Disclaimer: fins didáticos apenas
fmasanori/CursoPyLadiesSP,OpendataSUS SRAG 2020.ipynb,Add files via upload
fmasanori/CursoPyLadiesSP,Usando a nova API da Câmara dos Deputados.ipynb,"Mudança na API da Câmara

Atualização de notebooks, não conseguimos mais gastos dos deputados de legislaturas passadas"
fmasanori/CursoPyLadiesSP,Usando a nova API da Câmara dos Deputados.ipynb,atualização notebook
fmasanori/CursoPyLadiesSP,Usando a nova API da Câmara dos Deputados.ipynb,Add files via upload
Tony607/mmdetection_instance_segmentation_demo,mmdetection_train_custom_coco_data_segmentation.ipynb,Update notebook
Tony607/mmdetection_instance_segmentation_demo,mmdetection_train_custom_coco_data_segmentation.ipynb,checkout first
Tony607/mmdetection_instance_segmentation_demo,mmdetection_train_custom_coco_data_segmentation.ipynb,Updated using Colaboratory
Tony607/mmdetection_instance_segmentation_demo,mmdetection_train_custom_coco_data_segmentation.ipynb,Update link
Tony607/mmdetection_instance_segmentation_demo,mmdetection_train_custom_coco_data_segmentation.ipynb,Created using Colaboratory
Tony607/labelme2coco,COCO_Image_Viewer.ipynb,update path
Tony607/labelme2coco,COCO_Image_Viewer.ipynb,compute area
Tony607/labelme2coco,COCO_Image_Viewer.ipynb,init
jpivarski/2019-07-29-dpf-python,01-scientific-python-ecosystem.ipynb,"Tutorial is over; evaluate all cells for GitHub, but don't update Binder (it points to 1.1, which is unevaluated, just like the branch named 'unevaluated')."
jpivarski/2019-07-29-dpf-python,01-scientific-python-ecosystem.ipynb,removed all outputs from 01
jpivarski/2019-07-29-dpf-python,01-scientific-python-ecosystem.ipynb,first commit of nearly all materials
jpivarski/2019-07-29-dpf-python,02-histograms.ipynb,"Tutorial is over; evaluate all cells for GitHub, but don't update Binder (it points to 1.1, which is unevaluated, just like the branch named 'unevaluated')."
jpivarski/2019-07-29-dpf-python,02-histograms.ipynb,style it for consistency
jpivarski/2019-07-29-dpf-python,02-histograms.ipynb,Add histograms
jpivarski/2019-07-29-dpf-python,03-columnar-data-analysis.ipynb,"Tutorial is over; evaluate all cells for GitHub, but don't update Binder (it points to 1.1, which is unevaluated, just like the branch named 'unevaluated')."
jpivarski/2019-07-29-dpf-python,03-columnar-data-analysis.ipynb,removed all outputs from 02 03 04 05 (splitting 03 into 03 and 04)
jpivarski/2019-07-29-dpf-python,03-columnar-data-analysis.ipynb,first commit of nearly all materials
sachinyadav3496/machine_learning,.ipynb_checkpoints,addec code for navie bays alorithm
sachinyadav3496/machine_learning,.ipynb_checkpoints,Image Classification Using Logistic Regresssion
sachinyadav3496/machine_learning,.ipynb_checkpoints,added code for logistic regression algorithm for classification
sachinyadav3496/machine_learning,.ipynb_checkpoints,added code for polynomial and multiple regression
sachinyadav3496/machine_learning,.ipynb_checkpoints,added code for linear regression
sachinyadav3496/machine_learning,.ipynb_checkpoints,added notebook for linear regression
sachinyadav3496/machine_learning,.ipynb_checkpoints,added code for linear model
johnwmillr/average-artist-faces,downloadArtistImages.ipynb,Add printed artist names to notebook
johnwmillr/average-artist-faces,downloadArtistImages.ipynb,Commit for Reddit post
johnwmillr/average-artist-faces,downloadArtistImages.ipynb,Rename notebook
Amey-Mohite/AI_Assignments,AI_NLP_ASSIGNMENT.ipynb,Add files via upload
Amey-Mohite/AI_Assignments,AI_NLP_ASSIGNMENT.ipynb,Delete AI_NLP_ASSIGNMENT.ipynb
Amey-Mohite/AI_Assignments,AI_NLP_ASSIGNMENT.ipynb,Add files via upload
Amey-Mohite/AI_Assignments,"Questions(4,5,6,7).ipynb",Add files via upload
Amey-Mohite/AI_Assignments,"Questions(4,5,6,7).ipynb","Delete Questions(4,5,6,7).ipynb"
Amey-Mohite/AI_Assignments,"Questions(4,5,6,7).ipynb",Add files via upload
Amey-Mohite/AI_Assignments,"Questions(4,5,6,7).ipynb","Delete Questions(4,5,6,7).ipynb"
Amey-Mohite/AI_Assignments,"Questions(4,5,6,7).ipynb",Add files via upload
subpic/ava-mlsp,predict_mlsp_wide.ipynb,rm outputs
subpic/ava-mlsp,predict_mlsp_wide.ipynb,predict score of single image
subpic/ava-mlsp,predict_mlsp_wide.ipynb,"end to end prediction of scores from images, using wide MLSP intermediate features"
miohana/data-preprocessing,data-preprocessing.ipynb,Update data-preprocessing.ipynb
miohana/data-preprocessing,data-preprocessing.ipynb,Update data-preprocessing.ipynb
miohana/data-preprocessing,data-preprocessing.ipynb,Update data-preprocessing.ipynb
miohana/data-preprocessing,data-preprocessing.ipynb,Update data-preprocessing.ipynb
miohana/data-preprocessing,data-preprocessing.ipynb,First commit
prajjwal1/autonomous-object-detection,inference.ipynb,added link in README
prajjwal1/autonomous-object-detection,inference.ipynb,update
prajjwal1/autonomous-object-detection,inference.ipynb,baseline added
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,minor changes
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,minor changes
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,Readme
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,added images and created the module
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,now _state is a MutipleKeysDict
FrancescoSaverioZuppichini/PytorchModuleStorage,.ipynb_checkpoints,mvp
FrancescoSaverioZuppichini/PytorchModuleStorage,README.ipynb,minor changes
FrancescoSaverioZuppichini/PytorchModuleStorage,README.ipynb,minor changes
FrancescoSaverioZuppichini/PytorchModuleStorage,README.ipynb,Readme
FrancescoSaverioZuppichini/PytorchModuleStorage,README.ipynb,README notebook
FrancescoSaverioZuppichini/PytorchModuleStorage,README.ipynb,added images and created the module
RocketFlash/EmbeddingNet,test_network.ipynb,add deepfake
RocketFlash/EmbeddingNet,test_network.ipynb,add new generator
RocketFlash/EmbeddingNet,test_network.ipynb,update plot batch function
RocketFlash/EmbeddingNet,test_network.ipynb,remove augmentations on prediction
RocketFlash/EmbeddingNet,test_network.ipynb,add optional validation
RocketFlash/EmbeddingNet,test_network.ipynb,add new parameters in config files
RocketFlash/EmbeddingNet,test_network.ipynb,modify config files
RocketFlash/EmbeddingNet,test_network.ipynb,add backbone model pretraining function
RocketFlash/EmbeddingNet,test_network.ipynb,modify README
RocketFlash/EmbeddingNet,test_network.ipynb,rename repo and add instructions in README file
RocketFlash/EmbeddingNet,test_network.ipynb,add knn for prediction
RocketFlash/EmbeddingNet,test_network.ipynb,add negatives mining strategies
RocketFlash/EmbeddingNet,test_network.ipynb,add ability to use different number of classes for training and validation data and more config files
RocketFlash/EmbeddingNet,test_network.ipynb,add test_network jupyter notebokk to network testing
gitgik/data-structures-implementation,url_browser_explanation.ipynb,add link to a detailed description
gitgik/data-structures-implementation,url_browser_explanation.ipynb,update rendering with dom tree
gitgik/data-structures-implementation,url_browser_explanation.ipynb,finish rendering section.
gitgik/data-structures-implementation,url_browser_explanation.ipynb,add rendering
gitgik/data-structures-implementation,url_browser_explanation.ipynb,add server handler section
gitgik/data-structures-implementation,url_browser_explanation.ipynb,add http request section
gitgik/data-structures-implementation,url_browser_explanation.ipynb,add first section of url coding problem
purushottamkar/ml19-20a,lec15.ipynb,Corrected a minor typo in figure number
purushottamkar/ml19-20a,lec15.ipynb,Added two new colormaps that show probability shading better
purushottamkar/ml19-20a,lec15.ipynb,lecture 15 cleaned up
purushottamkar/ml19-20a,lec24.ipynb,URL corrected in one of the animations
purushottamkar/ml19-20a,lec24.ipynb,Added some markdown (HTML really) to show the generated animations for visual appeal
purushottamkar/ml19-20a,lec24.ipynb,Added some preprocessing to detect pixels that are obviously background
purushottamkar/ml19-20a,lec24.ipynb,Made the timing in all generated GIFs the same 40 ms. This does not affect the algortihm in any way but now all generated GIFs would visually have the same speed.
purushottamkar/ml19-20a,lec24.ipynb,lecture 24 cleaned up
purushottamkar/ml19-20a,lec3.ipynb,Added properly formatted metadata
purushottamkar/ml19-20a,lec3.ipynb,"Wrong spelling of the word ""Elliptical"" corrected :)"
purushottamkar/ml19-20a,lec3.ipynb,Initial commit - lecture 3 notebook cleaned up
